,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
1,5aeb030798799d000180831b,Reward_Animals,Object,Ph1,Low Reward,0.5833333333333334,3.2348697690750234,0.5,1527.0625,1.057959739896458,0.5833333333333334,0.0
2,5aeb030798799d000180831b,Reward_Animals,Animal,Ph2,High Reward,0.67008547008547,3.2086755726668934,0.6875,1457.5,0.7537362744110148,0.6923076923076923,0.022222222222222223
3,5aeb030798799d000180831b,Reward_Animals,Object,Ph2,Low Reward,0.6153846153846154,3.3240557046994894,0.6875,1323.625,1.0164833209598236,0.6153846153846154,0.0
4,5aeb030798799d000180831b,Reward_Animals,Animal,Ph3,High Reward,0.7634920634920634,3.52221031956904,0.5625,1592.3125,0.6091180822260052,0.7857142857142857,0.022222222222222223
5,5aeb030798799d000180831b,Reward_Animals,Object,Ph3,Low Reward,0.6363636363636364,3.3840205301880637,0.5,1679.6875,0.988796089261898,0.6363636363636364,0.0
0,5f359513105505187b34e85c,Reward_Objects,Object,Ph1,High Reward,0.41898527004909986,2.296723892443377,0.625,1972.125,0.9091775738453499,0.46153846153846156,0.0425531914893617
1,5f359513105505187b34e85c,Reward_Objects,Animal,Ph1,Low Reward,0.5992844364937389,2.4971771727915777,0.625,1767.375,0.4099815777631825,0.6923076923076923,0.09302325581395349
2,5f359513105505187b34e85c,Reward_Objects,Object,Ph2,High Reward,0.624113475177305,2.8312376127302317,0.3125,1938.875,0.6455346165528016,0.6666666666666666,0.0425531914893617
3,5f359513105505187b34e85c,Reward_Objects,Animal,Ph2,Low Reward,0.3736434108527132,1.908985860057246,0.5,1578.8125,0.7030085564034247,0.4666666666666667,0.09302325581395349
4,5f359513105505187b34e85c,Reward_Objects,Object,Ph3,High Reward,0.743161094224924,3.2099123559173686,0.625,1160.6875,0.46507896232884305,0.7857142857142857,0.0425531914893617
5,5f359513105505187b34e85c,Reward_Objects,Animal,Ph3,Low Reward,0.5319767441860466,2.3125187622225205,0.5,1104.375,0.5018630074676727,0.625,0.09302325581395349
