,UserID,Condition,Value
24,5db04e016de3b000169c5d57,End Survey,"{""Q0"":""Quite a bit "",""Q1"":""Yes  I did "",""Q2"":""I think it was objects ""}"
0,60643609392011e61880900d,Overall PC,0.625
1,60643609392011e61880900d,Age,24
2,60643609392011e61880900d,Sex,SexFemale
3,60643609392011e61880900d,Bonus,5.25
4,60643609392011e61880900d,Overall Match Accuracy,0.925
5,60643609392011e61880900d,Overall Match RT,426.4421052631448
6,60643609392011e61880900d,CR Overall,0.24999999999999994
7,60643609392011e61880900d,HR Overall,0.575
8,60643609392011e61880900d,FA Overall,0.325
9,60643609392011e61880900d,CR Overall High Reward,0.25
10,60643609392011e61880900d,CR Overall Low Reward,0.25
11,60643609392011e61880900d,CR Ph1 High Reward,0.1333333333333333
12,60643609392011e61880900d,CR Ph1 Low Reward,0.25
13,60643609392011e61880900d,CR Ph2 High Reward,0.3666666666666667
14,60643609392011e61880900d,CR Ph2 Low Reward,0.25
15,60643609392011e61880900d,DP Overall,1.277276648147371
16,60643609392011e61880900d,DP Overall High Reward,1.272427447819884
17,60643609392011e61880900d,DP Overall Low Reward,1.3133809198203332
18,60643609392011e61880900d,DP Ph1 High Reward,0.8909063104689549
19,60643609392011e61880900d,DP Ph1 Low Reward,1.3133809198203332
20,60643609392011e61880900d,DP Ph2 High Reward,1.6452702193313689
21,60643609392011e61880900d,DP Ph2 Low Reward,1.3133809198203332
22,60643609392011e61880900d,Memory Test RT,2112.932916666668
23,60643609392011e61880900d,Rewarded Category,Animal
24,60643609392011e61880900d,End Survey,"{""Q0"":""50:50 "",""Q1"":""Yes "",""Q2"":""Day 1""}"
0,63bdba854a91af5bbb698cbb,Overall PC,0.7866108786610879
1,63bdba854a91af5bbb698cbb,Age,33
2,63bdba854a91af5bbb698cbb,Sex,SexFemale
3,63bdba854a91af5bbb698cbb,Bonus,5.25
4,63bdba854a91af5bbb698cbb,Overall Match Accuracy,0.9333333333333333
5,63bdba854a91af5bbb698cbb,Overall Match RT,400.1321738699208
6,63bdba854a91af5bbb698cbb,CR Overall,0.5728291316526611
7,63bdba854a91af5bbb698cbb,HR Overall,0.7394957983193278
8,63bdba854a91af5bbb698cbb,FA Overall,0.16666666666666666
9,63bdba854a91af5bbb698cbb,CR Overall High Reward,0.5121468926553672
10,63bdba854a91af5bbb698cbb,CR Overall Low Reward,0.6333333333333333
11,63bdba854a91af5bbb698cbb,CR Ph1 High Reward,0.5166666666666666
12,63bdba854a91af5bbb698cbb,CR Ph1 Low Reward,0.5833333333333333
13,63bdba854a91af5bbb698cbb,CR Ph2 High Reward,0.5074712643678161
14,63bdba854a91af5bbb698cbb,CR Ph2 Low Reward,0.6833333333333333
15,63bdba854a91af5bbb698cbb,DP Overall,2.2806755979714635
16,63bdba854a91af5bbb698cbb,DP Overall High Reward,2.063938391329859
17,63bdba854a91af5bbb698cbb,DP Overall Low Reward,2.5391217213208215
18,63bdba854a91af5bbb698cbb,DP Ph1 High Reward,2.0776692486226773
19,63bdba854a91af5bbb698cbb,DP Ph1 Low Reward,2.3879503734038723
20,63bdba854a91af5bbb698cbb,DP Ph2 High Reward,2.049847611249045
21,63bdba854a91af5bbb698cbb,DP Ph2 Low Reward,2.7089596870232877
22,63bdba854a91af5bbb698cbb,Memory Test RT,3026.9652719737096
23,63bdba854a91af5bbb698cbb,Rewarded Category,Animal
24,63bdba854a91af5bbb698cbb,End Survey,"{""Q0"":""Very surprised I was not expecting part 2 to be what it was but interested to know if I remembered correctly"",""Q1"":""I noticed that there were objects & animals but I did not realise that these were the only two categories"",""Q2"":""Not particularly but if I would have to try to remember I would say animals""}"
0,6143dfe5993ba7d00b23d2c6,Overall PC,0.7763713080168776
1,6143dfe5993ba7d00b23d2c6,Age,20
2,6143dfe5993ba7d00b23d2c6,Sex,SexMale
3,6143dfe5993ba7d00b23d2c6,Bonus,5.25
4,6143dfe5993ba7d00b23d2c6,Overall Match Accuracy,0.975
5,6143dfe5993ba7d00b23d2c6,Overall Match RT,425.8983050847418
6,6143dfe5993ba7d00b23d2c6,CR Overall,0.5528414755732802
7,6143dfe5993ba7d00b23d2c6,HR Overall,0.788135593220339
8,6143dfe5993ba7d00b23d2c6,FA Overall,0.23529411764705882
9,6143dfe5993ba7d00b23d2c6,CR Overall High Reward,0.6610169491525424
10,6143dfe5993ba7d00b23d2c6,CR Overall Low Reward,0.4457627118644068
11,6143dfe5993ba7d00b23d2c6,CR Ph1 High Reward,0.6305084745762712
12,6143dfe5993ba7d00b23d2c6,CR Ph1 Low Reward,0.36666666666666664
13,6143dfe5993ba7d00b23d2c6,CR Ph2 High Reward,0.6925774400935125
14,6143dfe5993ba7d00b23d2c6,CR Ph2 Low Reward,0.5275862068965518
15,6143dfe5993ba7d00b23d2c6,DP Overall,2.1928756730992336
16,6143dfe5993ba7d00b23d2c6,DP Overall High Reward,2.5857329765891577
17,6143dfe5993ba7d00b23d2c6,DP Overall Low Reward,1.855209685249627
18,6143dfe5993ba7d00b23d2c6,DP Ph1 High Reward,2.469990944969638
19,6143dfe5993ba7d00b23d2c6,DP Ph1 Low Reward,1.6179572531260424
20,6143dfe5993ba7d00b23d2c6,DP Ph2 High Reward,2.721639889603657
21,6143dfe5993ba7d00b23d2c6,DP Ph2 Low Reward,2.140412144078312
22,6143dfe5993ba7d00b23d2c6,Memory Test RT,2899.663713080596
23,6143dfe5993ba7d00b23d2c6,Rewarded Category,Object
24,6143dfe5993ba7d00b23d2c6,End Survey,"{""Q0"":""Didn't expect it at all"",""Q1"":""Yes"",""Q2"":""No""}"
0,57f18e976c19420001438a1b,Overall PC,0.7
1,57f18e976c19420001438a1b,Age,27
2,57f18e976c19420001438a1b,Sex,SexFemale
3,57f18e976c19420001438a1b,Bonus,5.25
4,57f18e976c19420001438a1b,Overall Match Accuracy,0.9083333333333333
5,57f18e976c19420001438a1b,Overall Match RT,445.6140350877193
6,57f18e976c19420001438a1b,CR Overall,0.39999999999999997
7,57f18e976c19420001438a1b,HR Overall,0.6916666666666667
8,57f18e976c19420001438a1b,FA Overall,0.2916666666666667
9,57f18e976c19420001438a1b,CR Overall High Reward,0.4
10,57f18e976c19420001438a1b,CR Overall Low Reward,0.39999999999999997
11,57f18e976c19420001438a1b,CR Ph1 High Reward,0.41666666666666663
12,57f18e976c19420001438a1b,CR Ph1 Low Reward,0.4666666666666666
13,57f18e976c19420001438a1b,CR Ph2 High Reward,0.3833333333333333
14,57f18e976c19420001438a1b,CR Ph2 Low Reward,0.3333333333333333
15,57f18e976c19420001438a1b,DP Overall,1.715612396788225
16,57f18e976c19420001438a1b,DP Overall High Reward,1.7165463664058571
17,57f18e976c19420001438a1b,DP Overall Low Reward,1.7203044150117828
18,57f18e976c19420001438a1b,DP Ph1 High Reward,1.7678906753927193
19,57f18e976c19420001438a1b,DP Ph1 Low Reward,1.9161976378142989
20,57f18e976c19420001438a1b,DP Ph2 High Reward,1.66627558963138
21,57f18e976c19420001438a1b,DP Ph2 Low Reward,1.5346686112553187
