,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,5f2ad6fb63f3663c76795f24,Reward_Animals,Animal,Ph3,High Reward,0.38461538461538464,2.000486859357382,0.75,1394.2437499998487,0.7613177437812433,0.46153846153846156,0.07692307692307693
5,5f2ad6fb63f3663c76795f24,Reward_Animals,Object,Ph3,Low Reward,0.12945590994371484,1.6130321278342208,0.25,1324.9875000001048,1.4952907679782652,0.15384615384615385,0.024390243902439025
0,595bb42745265c000166d399,Reward_Objects,Object,Ph1,High Reward,0.1411764705882353,1.3680321465005247,0.375,985.2625000029802,1.2031738524673565,0.2,0.058823529411764705
1,595bb42745265c000166d399,Reward_Objects,Animal,Ph1,Low Reward,0.266025641025641,1.8994305620450416,0.5625,1120.0625,1.1170333097478002,0.3076923076923077,0.041666666666666664
2,595bb42745265c000166d399,Reward_Objects,Object,Ph2,High Reward,0.12299465240641712,1.2926272814483204,0.5625,1109.4624999985099,1.2365921699495919,0.18181818181818182,0.058823529411764705
3,595bb42745265c000166d399,Reward_Objects,Animal,Ph2,Low Reward,0.10119047619047619,1.3015593172677433,0.4375,996.3875000029802,1.3996174600001932,0.14285714285714285,0.041666666666666664
4,595bb42745265c000166d399,Reward_Objects,Object,Ph3,High Reward,0.1411764705882353,1.3680321465005247,0.75,652.2249999940395,1.2031738524673565,0.2,0.058823529411764705
5,595bb42745265c000166d399,Reward_Objects,Animal,Ph3,Low Reward,0.08333333333333334,1.2054587396859537,0.5,675.2062500044703,1.4410068882491265,0.125,0.041666666666666664
0,60d332d15ea0b41e6603bba3,Reward_Objects,Object,Ph1,High Reward,0.39227642276422764,2.4320238345002236,0.625,1548.0250000400702,1.090466848709127,0.4166666666666667,0.024390243902439025
1,60d332d15ea0b41e6603bba3,Reward_Objects,Animal,Ph1,Low Reward,0.6171171171171171,2.4243621759935245,0.5,1530.985312507255,-0.09119275811240452,0.8333333333333334,0.21621621621621623
2,60d332d15ea0b41e6603bba3,Reward_Objects,Object,Ph2,High Reward,0.4371482176360225,2.5468474946111557,0.5,1998.4584375051782,1.033531959229984,0.46153846153846156,0.024390243902439025
3,60d332d15ea0b41e6603bba3,Reward_Objects,Animal,Ph2,Low Reward,0.5337837837837838,2.1308573410135394,0.75,1795.567499968456,0.055273149840405156,0.75,0.21621621621621623
4,60d332d15ea0b41e6603bba3,Reward_Objects,Object,Ph3,High Reward,0.28810975609756095,2.1530831313832213,0.5625,2518.1166666559875,1.2296408571424993,0.3125,0.024390243902439025
5,60d332d15ea0b41e6603bba3,Reward_Objects,Animal,Ph3,Low Reward,0.5837837837837838,2.2981455806844693,0.125,2070.2909374813316,-0.02829259184801114,0.8,0.21621621621621623
0,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Animal,Ph1,High Reward,0.35842293906810035,1.6316926140652257,0.5625,2232.000000014901,-0.2805827211269505,0.7777777777777778,0.41935483870967744
1,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Object,Ph1,Low Reward,0.5918918918918918,2.4330052771303405,0.5,2222.0999999791384,0.35612586440593297,0.7,0.10810810810810811
2,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Animal,Ph2,High Reward,0.08064516129032256,0.6812711702013287,0.5,2467.949999973178,0.1017721157662431,0.5,0.41935483870967744
3,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Object,Ph2,Low Reward,0.5841995841995842,2.410890096992826,0.5,2225.156249985099,0.36712500907327555,0.6923076923076923,0.10810810810810811
4,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Animal,Ph3,High Reward,0.08064516129032256,0.6812711702013287,0.8125,1223.2437499761581,0.1017721157662431,0.5,0.41935483870967744
5,5de2aa6a7ce1332e661d2cf4,Reward_Animals,Object,Ph3,Low Reward,0.14189189189189189,1.1826618627669565,0.5625,1183.9187500029802,0.9555709958579941,0.25,0.10810810810810811
0,5f181c1f4a29c50e1fd07923,Reward_Animals,Animal,Ph1,High Reward,0.30194805194805197,1.730238756045985,0.5,1889.4812499806285,-0.8035288707590985,0.9090909090909091,0.6071428571428571
1,5f181c1f4a29c50e1fd07923,Reward_Animals,Object,Ph1,Low Reward,0.3703703703703704,1.7015585676249716,0.375,1770.6466666777928,0.3780347600008636,0.5555555555555556,0.18518518518518517
2,5f181c1f4a29c50e1fd07923,Reward_Animals,Animal,Ph2,High Reward,0.28174603174603174,1.6112819306423682,0.5,2428.206249989569,-0.7462601771233052,0.8888888888888888,0.6071428571428571
3,5f181c1f4a29c50e1fd07923,Reward_Animals,Object,Ph2,Low Reward,0.3148148148148148,1.5554049115337525,0.5625,2278.625000014901,0.4478899094417947,0.5,0.18518518518518517
4,5f181c1f4a29c50e1fd07923,Reward_Animals,Animal,Ph3,High Reward,0.1428571428571429,0.9815744291012664,0.375,1524.7812500074506,-0.47318487779767127,0.75,0.6071428571428571
5,5f181c1f4a29c50e1fd07923,Reward_Animals,Object,Ph3,Low Reward,0.06481481481481483,0.7118766877062992,0.5625,1483.9250000044703,0.7851347845398355,0.25,0.18518518518518517
